"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","865706","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","853782","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","851327","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","847663","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","840275","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","835598","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","824792","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","813134","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","800356","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","792906","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","786492","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","779202","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","773049","."
"Both Sexes","All Races","Illinois","Both","00-04 yrs","1999","2017","Suicide Injury","","P","15912395","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","420905","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","423040","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","425239","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","425714","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","426699","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","428845","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","429617","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","429937","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","433395","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","436073","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","434729","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","434077","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","429031","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","423436","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","420216","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","419674","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","419769","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","420490","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","421176","."
"Both Sexes","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","","P","8102062","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","186730","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","188115","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","188108","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","187454","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","188722","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","189405","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","190406","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","193311","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","196553","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","199252","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","201268","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","202123","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","199470","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","197332","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","195863","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","196270","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","196611","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","198204","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","198996","."
"Both Sexes","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","","P","3694193","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","187202","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","188739","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","188589","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","190497","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","192184","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","192750","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","192997","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","193207","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","196241","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","199486","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","202767","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","205494","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","204433","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","203223","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","200865","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","199012","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","196831","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","194794","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","193139","."
"Both Sexes","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","","P","3722450","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","265533","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","265733","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","267051","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","268058","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","270138","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","271105","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","272662","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","273554","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","277446","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","281467","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","281897","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","282363","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","280730","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","277828","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","276329","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","275898","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","275877","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","276707","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","276883","."
"Both Sexes","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","","P","5217259","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","317361","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","316265","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","316761","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","318825","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","320356","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","322285","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","323078","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","288282","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","299258","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","309766","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","313165","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","314260","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","313559","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","310922","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","308125","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","309451","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","311783","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","312548","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","312038","."
"Both Sexes","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","","P","5938088","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","70528","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","70663","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","70419","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","70262","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","70618","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","70803","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","71027","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","70823","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","71266","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","71207","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","70190","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","69521","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","67629","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","66411","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","65546","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","64816","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","64248","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","64394","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","64502","."
"Both Sexes","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","","P","1304873","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","354631","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","353233","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","354828","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","357738","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","362120","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","365729","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","366913","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","365572","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","365909","."
"Both Sexes","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","366115","."
