"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","221815","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","223103","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","222013","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","221822","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","219138","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","216615","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","214857","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","214864","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","215177","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","215851","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","216091","."
"Males","All Races","Indiana","Both","00-04 yrs","1999","2017","Suicide Injury","","P","4144808","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","95790","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","96555","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","96254","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","96080","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","96445","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","96720","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","96981","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","98624","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","100311","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","101815","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","102932","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","103401","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","102002","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","100777","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","100082","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","100247","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","100713","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","101494","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","101804","."
"Males","All Races","Iowa","Both","00-04 yrs","1999","2017","Suicide Injury","","P","1889027","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","96252","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","97015","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","96919","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","97613","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","98519","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","98575","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","98265","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","98459","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","99996","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","101598","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","103275","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","104890","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","104449","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","103882","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","102790","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","101903","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","100553","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","99420","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","98430","."
"Males","All Races","Kansas","Both","00-04 yrs","1999","2017","Suicide Injury","","P","1902803","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","136085","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","136162","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","136742","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","137269","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","138388","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","138831","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","139649","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","140041","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","141692","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","143487","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","143811","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","144177","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","143495","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","142106","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","141823","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","141926","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","141980","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","142052","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","142133","."
"Males","All Races","Kentucky","Both","00-04 yrs","1999","2017","Suicide Injury","","P","2671849","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","161737","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","161195","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","161373","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","162646","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","163713","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","164572","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","165029","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","147038","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","152845","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","158158","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","159770","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","160136","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","159717","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","158349","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","157249","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","157746","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","159132","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","159296","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","158969","."
"Males","All Races","Louisiana","Both","00-04 yrs","1999","2017","Suicide Injury","","P","3028670","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","36091","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","36146","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","36075","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","36007","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","36275","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","36370","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","36482","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","36489","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","36702","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","36682","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","36157","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","35768","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","34729","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","34081","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","33755","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","33453","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","33016","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","33169","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","33253","."
"Males","All Races","Maine","Both","00-04 yrs","1999","2017","Suicide Injury","","P","670700","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","180963","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","180208","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","180609","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","182281","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","184415","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","186519","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","187056","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","186478","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","186823","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","186794","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2009","P","186159","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2010","P","185921","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2011","P","187780","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2012","P","187100","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2013","P","186607","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2014","P","188145","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2015","P","187914","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2016","P","187169","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","2017","P","186904","."
"Males","All Races","Maryland","Both","00-04 yrs","1999","2017","Suicide Injury","","P","3525845","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","1999","P","204102","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2000","P","203094","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2001","P","201916","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2002","P","200158","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2003","P","198310","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2004","P","195772","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2005","P","192409","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2006","P","189679","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2007","P","188303","."
"Males","All Races","Massachusetts","Both","00-04 yrs","1999","2017","Suicide Injury","2008","P","188060","."
